,1572,CPHLP CURED,1,,OUT,B,,,,,
,1573,CPHLP CANNED,1,,OUT,B,,,,,
,1574,CPHLP PR NES,1,,OUT,B,,,,,
,1575,CPHLP MEALS,1,,OUT,B,,,,,
,1576,CPHL MEAL OF,1,,,XXX,,Target,2855,FISH MEAL,
,1577,SMALL PELGC,0,,,XXX,,,,,
,1578,MARINE FISH,0,,,XXX,,,,,
+,1579,AQUTC MAMMAL,1,,,XXX,,Target,,,
,1580,AQ M MEAT,1,,OUT,T,,Target,2768,AQUATIC MAMMALS MEAT,
,1581,AQ M MEALS,1,,OUT,T,,Target,2855,FISH MEAL,
,1582,AQ M OILS,1,INP,OUT,T,,Target,2781,FISH BODY OIL,
,1583,AQ M PREP NS,1,,OUT,T,,Target,2768,AQUATIC MAMMALS MEAT,
,1584,AQ M MEAL OF,1,,OUT,T,,Target,2855,FISH MEAL,
,1585,FRESHWATER F,0,,,XXX,,,,,
,1586,FRESHWATER F,0,,,XXX,,,,,
,1587,AQUTC ANIM F,1,INP,,T,,Target,2769,AQUATIC ANIMAL OTHERS,
,1588,AQ A CURED,1,,OUT,B,,,,,
,1589,AQ A MEALS,1,,OUT,B,,,,,
,1590,AQ A PREP NS,1,,OUT,B,,,,,
,1591,AQ A MEAL OF,1,,,XXX,,Target,2855,FISH MEAL,
,1592,MOLLUSCS LIV,0,,,XXX,,,,,
,1593,KRILL,0,,,XXX,,,,,
,1594,AQUTC PLANTS,1,INP,,T,,Target,2775,AQUATIC PLANTS & PROD.,
,1595,AQ P DRIED,1,,OUT,B,,,,,
,1596,AQ P PREP NS,1,,OUT,B,,,,,
,1597,SMALL PELGC,0,,,XXX,,,,,
,1598,GUANO,0,,,XXX,,,,,
,1599,FISH TOT VAL,0,,,XXX,,,,,
