2736,"OFFALS,EDIBL",1098,OFFALS HORSE,1.00
2736,"OFFALS,EDIBL",1128,OFFALS CAMEL,1.00
2736,"OFFALS,EDIBL",1159,OFFALS CAMEL,1.00
2736,"OFFALS,EDIBL",1167,OFFALS NES,1.00
2737,RAW ANIM FAT,869,FAT CATTLE,1.00
2737,RAW ANIM FAT,871,CATTLE BUT F,1.00
2737,RAW ANIM FAT,949,FAT BUFFALO,1.00
2737,RAW ANIM FAT,979,FAT OF SHEEP,1.00
2737,RAW ANIM FAT,994,GREASE WOOL,1.00
2737,RAW ANIM FAT,1019,FAT OF GOATS,1.00
2737,RAW ANIM FAT,1037,FAT PIGS,1.00
2737,RAW ANIM FAT,1040,PIG BUT FAT,1.00
2737,RAW ANIM FAT,1065,FAT POULTRY,1.00
2737,RAW ANIM FAT,1129,FAT CAMEL,1.00
2737,RAW ANIM FAT,1160,FAT OTH CAME,1.00
2737,RAW ANIM FAT,1222,DEGRAS,1.00
2740,"BUTTER,GHEE",886,"BUTTER, COWS",1.00
2740,"BUTTER,GHEE",887,"GHEE, COWS",1.00
2740,"BUTTER,GHEE",952,BUTTER BUFFL,1.00
2740,"BUTTER,GHEE",953,GHEE BUFFALO,1.00
2740,"BUTTER,GHEE",983,BUTTER SHEEP,1.00
2740,"BUTTER,GHEE",1022,"BUTTER, GOAT",1.00
2743,CREAM,885,"CREAM, FRESH",1.00
2744,EGGS,916,EGG ALBUMINE,0.00
2744,EGGS,1062,HEN EGGS,1.00
2744,EGGS,1091,EGGS POULTRY,1.00
2745,HONEY,1182,HONEY,1.00
2746,WOOL (CLEAN,987,"WOOL, GREASY",1.00
2746,WOOL (CLEAN,988,"WOOL,SCOURED",1.00
2747,SILK,1185,COCOON REEL,1.00
2747,SILK,1186,"SILK, RAW",1.00
2747,SILK,1187,COCOON UNR,1.00
2748,HIDES&SKINS,919,CATTLE HIDES,1.00
2748,HIDES&SKINS,957,BUFFALO HIDE,1.00
2748,HIDES&SKINS,995,SHEEPSKINS,1.00
2748,HIDES&SKINS,1002,KARAKUL SKIN,1.00
2748,HIDES&SKINS,1025,GOATSKINS,1.00
2748,HIDES&SKINS,1044,PIGSKINS,1.00
2748,HIDES&SKINS,1102,HORSE HIDES,1.00
2748,HIDES&SKINS,1109,HIDES ASS FR,1.00
2748,HIDES&SKINS,1112,HIDES MUL FR,1.00
2748,HIDES&SKINS,1133,HIDES CAMEL,1.00
